paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
banc-prandi2022,banc-prandi2022,figure 4,pop,Porites ,lobata,34,C,gross photosynthesis,0.216901408,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.056338028,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Porites ,lobata,28,C,gross photosynthesis,0.247887324,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.092957746,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Porites ,lobata,30,C,gross photosynthesis,0.242253521,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.087323944,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Porites ,lobata,32,C,gross photosynthesis,0.278873239,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.132394366,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Porites ,lobata,34,C,gross photosynthesis,0.25915493,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.061971831,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,22,C,gross photosynthesis,0.240112994,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.076271186,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,24,C,gross photosynthesis,0.296610169,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.104519774,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,26,C,gross photosynthesis,0.302259887,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.098870056,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,28,C,gross photosynthesis,0.375706215,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.152542373,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,30,C,gross photosynthesis,0.299435028,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.096045198,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,32,C,gross photosynthesis,0.274011299,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.093220339,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,34,C,gross photosynthesis,0.268361582,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.079096045,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,28,C,gross photosynthesis,0.38700565,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.166666667,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,30,C,gross photosynthesis,0.683615819,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.146892655,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,32,C,gross photosynthesis,0.528248588,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.192090395,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Acropora ,muricata,34,C,gross photosynthesis,0.426553672,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.163841808,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,22,C,gross photosynthesis,0.132971471,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.018361702,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,24,C,gross photosynthesis,0.195588494,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.021186579,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,26,C,gross photosynthesis,0.148035308,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.025423895,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,28,C,gross photosynthesis,0.207827454,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.039548281,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,30,C,gross photosynthesis,0.180048408,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.02966121,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,32,C,gross photosynthesis,0.146619607,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.028248772,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,34,C,gross photosynthesis,0.118840561,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.011299509,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,28,C,gross photosynthesis,0.224776717,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.050847789,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,30,C,gross photosynthesis,0.168748899,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.039548281,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,32,C,gross photosynthesis,0.203117151,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.056497544,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Millepora ,dichotoma,34,C,gross photosynthesis,0.16968835,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.045198035,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,22,C,gross photosynthesis,0.172316384,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.056497175,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,24,C,gross photosynthesis,0.240112994,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.072033898,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,26,C,gross photosynthesis,0.259887006,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.060734463,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,28,C,gross photosynthesis,0.262711864,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.059322034,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,30,C,gross photosynthesis,0.234463277,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.059322034,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,32,C,gross photosynthesis,0.251412429,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.070621469,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,34,C,gross photosynthesis,0.166666667,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.033898305,95 CI,8,M,lab,,,location,Gulf of Aqaba,150,150,umol m^-2  s^-1,gpp,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,28,C,gross photosynthesis,0.313559322,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.053672316,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,30,C,gross photosynthesis,0.288135593,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.060734463,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,32,C,gross photosynthesis,0.211864407,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.056497175,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure 4,pop,Pocillopora ,verrucosa,34,C,gross photosynthesis,0.107344633,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.063559322,95 CI,8,M,lab,,,location,Gulf of Tadjoura,150,150,umol m^-2  s^-1,gpp,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,22,C,dark respiration,10.51948052,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.467532468,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,24,C,dark respiration,10.12987013,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.168831169,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,26,C,dark respiration,12.46753247,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.688311688,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,28,C,dark respiration,15.45454545,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.597402597,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,30,C,dark respiration,14.41558442,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.636363636,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,32,C,dark respiration,14.67532468,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.636363636,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,34,C,dark respiration,12.98701299,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.922077922,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,28,C,dark respiration,11.81818182,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.116883117,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,30,C,dark respiration,14.93506494,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.636363636,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,32,C,dark respiration,12.07792208,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.376623377,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Stylophora ,pistillata,34,C,dark respiration,14.93506494,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.207792208,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,22,C,dark respiration,3.88776531,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.953125,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,24,C,dark respiration,10.35468859,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.515625,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,26,C,dark respiration,7.186195198,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.302083333,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,28,C,dark respiration,11.83074548,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.953125,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,30,C,dark respiration,7.099752088,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.953125,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,32,C,dark respiration,14.47867737,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.799207333,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,34,C,dark respiration,21.59664231,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,4.6875,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,28,C,dark respiration,15.08595381,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,4.427083333,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,30,C,dark respiration,29.62579375,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,7.6171875,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,32,C,dark respiration,21.9000087,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,6.5106885,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Seriatopora ,hystrix,34,C,dark respiration,19.25289231,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,6.901041667,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,22,C,dark respiration,9.355345912,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.645833333,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,24,C,dark respiration,15.82208683,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,4.6875,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,26,C,dark respiration,20.46645702,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,5.338541667,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,28,C,dark respiration,26.41291055,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,7.421875,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,30,C,dark respiration,28.97340147,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,6.380208333,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,32,C,dark respiration,25.80581761,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,9.114583333,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,34,C,dark respiration,20.81422519,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,5.403918807,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,28,C,dark respiration,23.54832722,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,9.895833333,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,30,C,dark respiration,24.0254848,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,8.333333333,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,32,C,dark respiration,27.10680905,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,9.244791667,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Porites ,lobata,34,C,dark respiration,25.50172519,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,7.03125,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,22,C,dark respiration,9.993142335,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.03626943,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,24,C,dark respiration,14.6998955,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.943005181,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,26,C,dark respiration,16.16776244,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.497409326,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,28,C,dark respiration,22.68798711,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,11.85233161,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,30,C,dark respiration,19.62217529,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.849740933,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,32,C,dark respiration,17.20457613,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.007772021,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,34,C,dark respiration,18.67244307,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,3.367875648,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,28,C,dark respiration,17.50663996,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,5.829015544,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,30,C,dark respiration,30.24448121,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,9.196891192,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,32,C,dark respiration,26.14239997,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,8.2906997,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Acropora ,muricata,34,C,dark respiration,25.40819437,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,7.124352332,95 CI,8,M,lab,,,location,Gulf of Tadjoura,0,0,umol m^-2  s^-1,r,11.71444,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Millepora ,dichotoma,22,C,dark respiration,7.662337662,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.428571429,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Millepora ,dichotoma,24,C,dark respiration,8.441558442,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,1.818181818,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Millepora ,dichotoma,26,C,dark respiration,7.792207792,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,0.909090909,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Millepora ,dichotoma,28,C,dark respiration,12.33766234,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.077922078,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
banc-prandi2022,banc-prandi2022,figure s5,pop,Millepora ,dichotoma,30,C,dark respiration,12.46753247,umol O2 h^-1 cm^-2,o2,umol,cm^2,hr,2.857142857,95 CI,8,M,lab,,,location,Gulf of Aqaba,0,0,umol m^-2  s^-1,r,29.50232,,hermatypic coral,7.5,8-May
